f1,f2,f3,f4,f5,pitch,roll
1.0,0.356,0.885,1.0,1.0,71.67,-15.67
1.0,0.356,0.885,1.0,1.0,70.48,-16.52
1.0,0.356,0.885,1.0,1.0,70.66,-16.77
1.0,0.356,0.885,1.0,1.0,71.34,-16.2
1.0,0.356,0.885,1.0,1.0,71.18,-16.07
1.0,0.356,0.885,1.0,1.0,70.9,-16.58
1.0,0.356,0.885,1.0,1.0,71.49,-15.83
1.0,0.356,0.885,1.0,1.0,70.8,-16.73
1.0,0.356,0.885,1.0,1.0,71.11,-16.28
1.0,0.344,0.883,1.0,1.0,70.58,-17.34
1.0,0.344,0.885,1.0,1.0,70.65,-17.23
1.0,0.344,0.885,1.0,1.0,70.83,-16.64
1.0,0.344,0.885,1.0,1.0,71.04,-17.12
1.0,0.344,0.885,1.0,1.0,71.09,-16.87
1.0,0.344,0.885,1.0,1.0,70.76,-17.28
1.0,0.344,0.885,1.0,1.0,72.34,-15.58
1.0,0.344,0.883,1.0,1.0,70.98,-17.61
1.0,0.344,0.883,1.0,1.0,70.71,-16.66
1.0,0.344,0.883,1.0,1.0,71.72,-16.68
1.0,0.344,0.883,1.0,1.0,72.21,-16.06
1.0,0.344,0.883,1.0,1.0,70.38,-17.61
1.0,0.344,0.883,1.0,1.0,72.08,-15.92
1.0,0.344,0.883,1.0,1.0,72.33,-15.63
1.0,0.344,0.883,1.0,1.0,71.51,-16.35
1.0,0.333,0.883,1.0,1.0,71.55,-16.19
1.0,0.333,0.885,1.0,1.0,71.84,-16.26
1.0,0.333,0.885,1.0,1.0,71.73,-16.84
1.0,0.333,0.885,1.0,1.0,73.21,-15.4
1.0,0.333,0.883,1.0,1.0,71.68,-17.16
1.0,0.333,0.885,1.0,1.0,70.8,-17.66
1.0,0.333,0.885,1.0,1.0,70.89,-16.84
1.0,0.333,0.885,1.0,1.0,73.17,-16.64
1.0,0.333,0.885,1.0,1.0,74.08,-14.76
1.0,0.333,0.883,1.0,1.0,72.48,-16.21
1.0,0.333,0.883,1.0,1.0,72.52,-16.03
1.0,0.333,0.883,1.0,1.0,72.11,-16.34
1.0,0.333,0.883,1.0,1.0,72.43,-16.02
1.0,0.333,0.883,1.0,1.0,71.74,-16.07
1.0,0.333,0.883,1.0,1.0,74.19,-14.7
1.0,0.333,0.883,1.0,1.0,71.11,-16.83
1.0,0.333,0.883,1.0,1.0,71.49,-16.73
1.0,0.333,0.883,1.0,1.0,72.77,-16.41
1.0,0.333,0.883,1.0,1.0,72.28,-16.01
1.0,0.333,0.883,1.0,1.0,71.98,-16.51
1.0,0.333,0.883,1.0,1.0,72.17,-16.69
1.0,0.333,0.883,1.0,1.0,72.15,-16.35
