f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.786,1.0,0.902,75.98,-14.02
1.0,1.0,0.789,1.0,0.898,75.37,-14.6
1.0,1.0,0.789,1.0,0.898,75.28,-14.72
1.0,1.0,0.789,1.0,0.898,75.12,-14.86
1.0,1.0,0.789,1.0,0.893,75.02,-14.91
1.0,1.0,0.789,1.0,0.944,74.82,-15.16
1.0,1.0,0.791,1.0,0.916,75.15,-14.84
1.0,1.0,0.804,1.0,0.912,75.22,-14.78
1.0,1.0,0.833,1.0,0.912,74.41,-15.56
1.0,1.0,0.83,1.0,0.912,75.12,-14.88
1.0,1.0,0.833,1.0,0.907,74.44,-15.5
1.0,1.0,0.838,1.0,0.907,74.61,-15.36
1.0,1.0,0.838,1.0,0.912,72.16,-17.79
1.0,1.0,0.838,1.0,0.912,71.69,-18.3
1.0,1.0,0.83,1.0,0.902,75.72,-14.27
1.0,1.0,0.809,1.0,0.874,76.38,-13.6
1.0,1.0,0.799,1.0,0.842,75.96,-13.93
1.0,1.0,0.794,1.0,0.842,74.47,-15.52
1.0,1.0,0.791,1.0,0.837,74.36,-15.54
1.0,1.0,0.791,1.0,0.833,74.57,-15.43
1.0,1.0,0.791,1.0,0.837,76.77,-13.21
1.0,1.0,0.794,1.0,0.837,76.71,-13.28
1.0,1.0,0.794,1.0,0.837,73.86,-16.13
1.0,1.0,0.794,1.0,0.837,75.43,-14.5
1.0,1.0,0.794,1.0,0.837,76.66,-13.31
1.0,1.0,0.796,1.0,0.837,76.05,-13.92
1.0,1.0,0.794,1.0,0.837,75.94,-14.04
1.0,1.0,0.794,1.0,0.842,75.36,-14.59
1.0,1.0,0.794,1.0,0.837,74.87,-14.91
1.0,1.0,0.794,1.0,0.842,76.09,-13.63
1.0,1.0,0.794,1.0,0.842,70.7,-19.29
1.0,1.0,0.791,1.0,0.842,70.55,-19.44
1.0,1.0,0.791,1.0,0.847,75.58,-12.63
1.0,1.0,0.791,1.0,0.842,72.51,-12.5
1.0,1.0,0.791,1.0,0.842,70.41,-19.56
1.0,1.0,0.802,1.0,0.842,74.12,-14.12
