f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.055,1.0,0.112,85.68,-4.2
1.0,1.0,0.055,1.0,0.112,87.13,-2.79
1.0,1.0,0.055,1.0,0.112,85.85,-3.75
1.0,1.0,0.055,1.0,0.112,87.54,-1.93
1.0,1.0,0.065,1.0,0.112,87.19,-2.8
1.0,1.0,0.068,1.0,0.116,88.75,-0.11
1.0,1.0,0.07,1.0,0.116,85.33,-0.26
1.0,1.0,0.07,1.0,0.121,88.79,-1.19
1.0,1.0,0.07,1.0,0.121,87.46,-1.66
1.0,1.0,0.07,1.0,0.126,85.8,-1.66
1.0,1.0,0.068,1.0,0.13,88.37,-1.46
1.0,1.0,0.068,1.0,0.13,88.17,-0.21
1.0,1.0,0.068,1.0,0.13,88.58,-1.35
1.0,1.0,0.068,1.0,0.13,88.19,-1.8
1.0,1.0,0.068,1.0,0.13,85.31,-1.77
1.0,1.0,0.068,1.0,0.135,88.65,-0.15
1.0,1.0,0.068,1.0,0.14,88.48,0.06
1.0,1.0,0.065,1.0,0.14,88.62,-0.54
1.0,1.0,0.065,1.0,0.14,85.36,-2.82
1.0,1.0,0.065,1.0,0.14,88.58,-1.1
1.0,1.0,0.065,1.0,0.14,88.43,-1.01
1.0,1.0,0.065,1.0,0.14,88.52,-1.37
1.0,1.0,0.065,1.0,0.144,89.2,-0.75
