f1,f2,f3,f4,f5,pitch,roll
0.922,1.0,0.877,1.0,0.637,85.4,-4.09
0.651,1.0,0.875,1.0,0.647,84.68,-4.58
0.351,1.0,0.877,1.0,0.66,84.66,-4.62
0.181,1.0,0.885,1.0,0.674,85.36,-3.47
0.109,1.0,0.89,1.0,0.688,84.81,-3.87
0.399,1.0,0.888,1.0,0.619,85.33,-3.33
1.0,1.0,0.888,1.0,0.0,85.32,-2.87
1.0,1.0,0.888,1.0,0.0,85.15,-3.53
1.0,1.0,0.888,1.0,0.0,84.59,-3.89
0.389,1.0,0.883,1.0,0.809,84.49,-4.14
0.725,1.0,0.883,1.0,0.772,84.71,-3.9
1.0,1.0,0.88,1.0,0.758,84.7,-4.31
1.0,1.0,0.88,1.0,0.744,85.09,-4.08
0.89,1.0,0.877,1.0,0.726,84.3,-3.29
0.826,1.0,0.875,1.0,0.716,85.59,-4.19
0.551,1.0,0.872,1.0,0.702,84.8,-5.2
0.547,1.0,0.869,1.0,0.702,86.38,-3.58
0.563,1.0,0.869,1.0,0.693,86.7,-2.96
0.518,1.0,0.869,1.0,0.684,86.3,-3.52
0.368,1.0,0.869,1.0,0.684,86.26,-3.59
0.35,1.0,0.869,1.0,0.684,86.43,-3.38
0.608,1.0,0.869,1.0,0.684,85.12,-4.72
0.852,1.0,0.867,1.0,0.688,85.28,-4.71
1.0,1.0,0.867,1.0,0.688,84.85,-4.83
1.0,1.0,0.867,1.0,0.684,85.41,-4.31
0.997,1.0,0.867,1.0,0.684,86.07,-3.41
0.969,1.0,0.869,1.0,0.679,86.73,-3.14
0.913,1.0,0.867,1.0,0.679,84.09,-5.79
0.455,1.0,0.867,1.0,0.684,84.5,-5.5
0.0,1.0,0.867,1.0,0.684,84.81,-4.93
0.0,1.0,0.867,1.0,0.684,84.33,-5.63
0.0,1.0,0.864,1.0,0.679,84.45,-5.32
0.0,1.0,0.864,1.0,0.688,83.51,-6.46
0.0,1.0,0.867,1.0,0.688,84.44,-5.51
0.0,1.0,0.864,1.0,0.684,83.35,-6.59
0.0,1.0,0.864,1.0,0.684,83.37,-6.28
0.545,1.0,0.864,1.0,0.674,83.1,-6.71
0.0,1.0,0.867,1.0,0.684,83.46,-6.42
0.0,1.0,0.867,1.0,0.684,83.46,-6.54
0.0,1.0,0.867,1.0,0.684,84.86,-4.54
0.0,1.0,0.867,1.0,0.679,83.41,-5.96
0.0,1.0,0.867,1.0,0.679,84.29,-5.4
0.0,1.0,0.867,1.0,0.679,83.94,-6.01
0.0,1.0,0.867,1.0,0.679,83.0,-6.77
0.0,1.0,0.867,1.0,0.674,83.28,-6.4
0.227,1.0,0.867,1.0,0.674,83.43,-6.44
0.0,1.0,0.867,1.0,0.684,83.31,-6.67
0.0,1.0,0.867,1.0,0.679,82.81,-7.06
0.0,1.0,0.867,1.0,0.674,83.66,-6.13
1.0,1.0,0.867,1.0,0.66,83.02,-6.82
0.049,1.0,0.864,1.0,0.656,82.09,-7.56
0.113,1.0,0.864,1.0,0.656,83.78,-6.16
0.244,1.0,0.867,1.0,0.665,83.27,-6.43
0.0,1.0,0.867,1.0,0.665,83.0,-6.81
0.0,1.0,0.867,1.0,0.66,83.32,-5.86
0.0,1.0,0.867,1.0,0.67,83.53,-5.86
0.0,1.0,0.867,1.0,0.665,85.02,-4.6
0.0,1.0,0.867,1.0,0.66,83.36,-6.03
0.0,1.0,0.867,1.0,0.66,82.55,-7.43
0.0,1.0,0.867,1.0,0.66,84.15,-5.61
0.0,1.0,0.867,1.0,0.651,82.34,-7.38
0.0,1.0,0.867,1.0,0.651,82.99,-6.58
0.0,1.0,0.864,1.0,0.651,84.12,-5.52
0.0,1.0,0.867,1.0,0.656,83.29,-6.57
0.243,1.0,0.869,1.0,0.651,82.31,-6.59
0.0,1.0,0.867,1.0,0.66,82.98,-6.73
0.0,1.0,0.869,1.0,0.66,82.69,-6.93
0.0,1.0,0.867,1.0,0.66,81.17,-8.66
0.0,1.0,0.867,1.0,0.67,83.73,-6.24
0.0,1.0,0.867,1.0,0.66,83.95,-5.58
