f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.689,1.0,1.0,83.95,-2.6
1.0,1.0,0.689,1.0,1.0,82.77,-3.6
1.0,1.0,0.692,1.0,1.0,84.61,-1.86
1.0,1.0,0.692,1.0,1.0,84.52,-3.04
1.0,1.0,0.692,1.0,1.0,85.08,-1.75
1.0,1.0,0.695,1.0,1.0,85.07,-2.33
1.0,1.0,0.697,1.0,1.0,83.99,-1.66
1.0,1.0,0.7,1.0,1.0,84.56,-2.08
1.0,1.0,0.697,1.0,1.0,84.56,-2.58
1.0,1.0,0.697,1.0,1.0,85.54,-2.65
1.0,1.0,0.697,1.0,1.0,84.96,-4.08
1.0,1.0,0.702,1.0,1.0,84.03,-3.32
1.0,1.0,0.7,1.0,1.0,86.55,-1.66
1.0,1.0,0.7,1.0,1.0,79.92,-2.78
1.0,1.0,0.7,1.0,1.0,84.44,-2.59
1.0,1.0,0.7,1.0,1.0,86.52,-0.87
1.0,1.0,0.7,1.0,1.0,83.08,-1.68
1.0,1.0,0.7,1.0,1.0,84.44,-3.17
1.0,1.0,0.7,1.0,1.0,84.82,-1.86
1.0,1.0,0.697,1.0,1.0,85.45,-2.12
1.0,1.0,0.7,1.0,1.0,85.16,0.74
1.0,1.0,0.689,1.0,1.0,86.65,-2.15
1.0,1.0,0.689,1.0,1.0,85.76,-4.21
1.0,1.0,0.689,1.0,1.0,85.93,-1.85
1.0,1.0,0.692,1.0,1.0,84.9,1.86
1.0,1.0,0.692,1.0,1.0,84.62,-0.16
1.0,1.0,0.692,1.0,1.0,86.28,-0.77
1.0,1.0,0.692,1.0,1.0,85.37,-4.61
1.0,1.0,0.692,1.0,1.0,84.93,-1.72
1.0,1.0,0.687,1.0,1.0,85.5,-3.68
1.0,1.0,0.687,1.0,1.0,84.13,-3.55
1.0,1.0,0.705,1.0,1.0,84.72,-3.95
1.0,1.0,0.768,1.0,1.0,84.17,-1.72
1.0,1.0,0.812,1.0,1.0,82.68,-3.58
1.0,1.0,0.809,1.0,1.0,84.24,-2.07
1.0,1.0,0.802,1.0,1.0,82.8,-3.59
1.0,1.0,0.796,1.0,1.0,83.93,-2.35
1.0,1.0,0.786,1.0,1.0,82.71,-1.52
1.0,1.0,0.781,1.0,1.0,82.63,-2.8
1.0,1.0,0.781,1.0,1.0,83.31,-3.27
1.0,1.0,0.781,1.0,1.0,83.56,-2.68
1.0,1.0,0.778,1.0,1.0,81.76,-6.45
1.0,1.0,0.778,1.0,1.0,83.11,-2.27
