f1,f2,f3,f4,f5,pitch,roll
0.077,0.2,0.339,1.0,0.674,77.14,-12.84
0.084,0.2,0.339,1.0,0.674,84.08,-5.69
0.083,0.2,0.342,0.992,0.679,79.25,-9.99
0.081,0.183,0.342,0.0,0.679,73.54,-16.33
0.081,0.183,0.342,0.0,0.679,75.6,-13.96
0.078,0.167,0.342,0.0,0.679,74.3,-15.49
0.073,0.183,0.342,0.0,0.679,80.87,-6.47
0.074,0.2,0.342,0.0,0.684,83.5,2.67
0.079,0.167,0.342,0.0,0.684,74.47,-7.54
0.074,0.2,0.342,0.0,0.684,80.41,-6.04
0.072,0.183,0.342,0.0,0.684,78.72,-8.82
0.073,0.183,0.342,0.0,0.684,77.82,-8.29
0.074,0.183,0.342,0.0,0.684,81.85,-3.19
0.072,0.183,0.342,0.0,0.684,78.71,-8.53
0.068,0.167,0.342,0.0,0.679,79.02,-3.91
0.066,0.167,0.342,0.0,0.674,79.93,-7.15
0.064,0.167,0.342,0.0,0.674,80.31,-5.94
0.064,0.15,0.342,0.0,0.67,82.88,-2.84
0.064,0.167,0.342,0.0,0.67,82.6,-1.89
0.063,0.15,0.342,0.0,0.67,83.54,-3.9
0.064,0.15,0.342,0.0,0.67,82.58,-3.89
0.064,0.15,0.342,0.0,0.67,81.79,-4.87
0.064,0.15,0.339,0.0,0.67,82.31,-4.18
0.065,0.15,0.339,0.0,0.67,82.69,-4.08
0.065,0.15,0.339,0.0,0.67,82.07,-4.98
0.064,0.15,0.339,0.0,0.67,82.62,-4.17
0.064,0.15,0.339,0.0,0.67,81.97,-5.64
0.064,0.133,0.339,0.0,0.67,82.21,-3.68
0.064,0.15,0.339,0.0,0.67,81.85,-4.32
0.065,0.133,0.339,0.0,0.67,82.64,-4.63
0.064,0.133,0.345,0.0,0.67,82.46,-4.65
0.065,0.133,0.345,0.0,0.67,82.57,-5.08
0.064,0.133,0.345,0.0,0.67,82.58,-4.39
0.063,0.133,0.345,0.0,0.67,81.19,-5.03
0.063,0.133,0.345,0.0,0.67,82.78,-3.76
0.063,0.133,0.345,0.0,0.67,81.28,-4.52
0.063,0.133,0.345,0.0,0.67,82.4,-5.03
0.062,0.133,0.345,0.0,0.67,81.47,-5.2
0.062,0.117,0.345,0.0,0.67,81.69,-5.0
0.061,0.117,0.345,0.0,0.67,82.1,-5.1
0.063,0.117,0.345,0.0,0.67,83.59,-4.49
0.064,0.117,0.345,0.0,0.67,82.42,-3.67
0.065,0.117,0.345,0.0,0.67,81.29,-5.84
0.065,0.117,0.345,0.0,0.67,81.17,-5.19
0.065,0.117,0.345,0.0,0.67,80.23,-6.24
0.065,0.117,0.345,0.0,0.67,81.27,-5.93
0.065,0.117,0.345,0.0,0.67,82.35,-5.46
0.066,0.117,0.345,0.0,0.67,81.66,-5.44
0.065,0.117,0.345,0.0,0.67,82.2,-4.58
0.065,0.117,0.345,0.0,0.67,81.33,-5.64
0.064,0.117,0.345,0.0,0.665,81.91,-5.06
0.064,0.117,0.345,0.0,0.665,80.94,-7.05
0.064,0.117,0.345,0.0,0.665,80.44,-6.14
0.063,0.1,0.345,0.0,0.665,80.46,-5.88
0.064,0.117,0.352,0.0,0.665,80.99,-5.93
0.064,0.117,0.352,0.0,0.665,81.2,-5.72
0.063,0.117,0.352,0.0,0.665,81.89,-5.62
0.064,0.117,0.352,0.0,0.665,80.47,-5.54
0.063,0.117,0.352,0.0,0.665,81.54,-5.75
0.063,0.117,0.35,0.0,0.665,79.87,-6.21
0.063,0.117,0.35,0.0,0.665,81.52,-5.72
0.063,0.117,0.35,0.0,0.665,80.3,-6.2
0.061,0.117,0.35,0.0,0.665,80.79,-6.49
0.062,0.117,0.352,0.0,0.665,80.63,-5.44
0.062,0.117,0.352,0.0,0.665,80.91,-6.16
0.062,0.117,0.35,0.0,0.665,81.42,-5.93
0.061,0.117,0.35,0.0,0.665,81.61,-5.49
0.061,0.1,0.35,0.0,0.665,80.68,-5.81
0.063,0.1,0.35,0.0,0.665,80.91,-6.87
0.063,0.1,0.35,0.0,0.665,81.14,-6.3
0.062,0.1,0.35,0.0,0.665,81.97,-5.74
0.063,0.083,0.35,0.0,0.665,81.57,-6.18
0.062,0.083,0.35,0.0,0.665,81.83,-5.8
0.061,0.1,0.35,0.0,0.665,81.22,-7.07
0.06,0.083,0.35,0.0,0.665,81.15,-5.78
0.061,0.083,0.35,0.0,0.665,82.24,-5.57
0.061,0.1,0.35,0.0,0.665,81.09,-6.98
0.061,0.083,0.35,0.0,0.665,81.19,-6.58
0.062,0.083,0.35,0.0,0.665,81.86,-6.3
0.061,0.083,0.35,0.0,0.665,80.76,-6.65
0.062,0.083,0.35,0.0,0.665,81.54,-6.12
0.061,0.083,0.35,0.0,0.665,80.62,-7.29
0.061,0.083,0.35,0.0,0.665,81.09,-7.57
0.061,0.083,0.35,0.0,0.665,80.99,-6.74
0.06,0.083,0.35,0.0,0.665,81.47,-7.09
0.061,0.083,0.35,0.0,0.665,80.71,-6.5
0.062,0.083,0.35,0.0,0.665,79.3,-8.27
0.062,0.083,0.35,0.0,0.665,81.11,-7.09
0.061,0.083,0.35,0.0,0.665,79.87,-7.72
0.061,0.083,0.35,0.0,0.665,81.99,-5.87
0.061,0.083,0.35,0.0,0.665,80.85,-7.0
0.061,0.083,0.35,0.0,0.665,80.46,-6.74
0.061,0.067,0.35,0.0,0.665,80.26,-7.39
0.061,0.083,0.35,0.0,0.665,80.86,-6.98
0.06,0.083,0.35,0.0,0.665,80.59,-6.52
0.061,0.067,0.35,0.0,0.665,80.76,-6.53
0.061,0.083,0.35,0.0,0.665,80.66,-6.06
0.06,0.067,0.35,0.0,0.665,80.61,-6.86
0.06,0.083,0.35,0.0,0.665,80.49,-7.38
0.06,0.083,0.35,0.0,0.665,80.11,-7.03
0.059,0.083,0.35,0.0,0.665,80.84,-6.82
0.059,0.083,0.35,0.0,0.665,80.28,-7.15
0.06,0.067,0.35,0.0,0.665,81.52,-5.96
0.059,0.067,0.35,0.0,0.665,80.57,-6.97
0.059,0.067,0.35,0.0,0.665,81.02,-6.71
0.058,0.083,0.35,0.0,0.665,80.06,-7.4
0.059,0.067,0.35,0.0,0.665,81.04,-6.17
0.058,0.067,0.35,0.0,0.665,80.82,-6.74
0.059,0.067,0.35,0.0,0.665,80.86,-6.91
0.059,0.067,0.35,0.0,0.665,80.72,-7.25
0.059,0.067,0.35,0.0,0.665,81.22,-6.32
0.059,0.067,0.35,0.0,0.665,79.9,-7.09
0.059,0.067,0.35,0.0,0.665,80.85,-6.46
0.059,0.067,0.35,0.0,0.665,80.82,-6.78
0.058,0.067,0.35,0.0,0.665,80.16,-7.31
0.058,0.067,0.35,0.0,0.665,80.57,-6.89
0.059,0.067,0.35,0.0,0.665,79.96,-7.05
0.059,0.067,0.35,0.0,0.665,80.6,-7.14
0.059,0.067,0.35,0.0,0.665,79.58,-7.74
0.059,0.067,0.35,0.0,0.665,80.71,-6.47
0.059,0.067,0.35,0.0,0.665,80.0,-7.45
0.059,0.067,0.35,0.0,0.665,80.18,-7.78
0.058,0.05,0.35,0.0,0.665,79.85,-7.33
0.06,0.067,0.35,0.0,0.665,80.84,-6.75
0.06,0.067,0.35,0.0,0.665,80.23,-7.25
0.06,0.067,0.35,0.0,0.665,79.39,-7.31
0.058,0.067,0.352,0.0,0.665,80.57,-6.8
0.058,0.067,0.352,0.0,0.665,79.92,-7.57
0.058,0.067,0.352,0.0,0.665,79.5,-7.07
0.058,0.067,0.352,0.0,0.665,78.73,-7.76
0.058,0.067,0.35,0.0,0.665,79.68,-7.96
0.058,0.067,0.35,0.0,0.665,79.87,-7.15
0.058,0.067,0.35,0.0,0.665,79.71,-7.32
0.058,0.067,0.35,0.0,0.665,78.75,-8.64
0.058,0.067,0.35,0.0,0.665,80.05,-7.8
0.059,0.067,0.35,0.0,0.665,80.28,-8.85
0.058,0.067,0.35,0.0,0.665,79.43,-7.54
0.057,0.067,0.35,0.0,0.665,80.69,-7.47
0.056,0.067,0.35,0.0,0.665,82.85,-5.84
0.056,0.067,0.35,0.0,0.665,82.41,-5.97
