f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.546,1.0,0.902,67.82,-9.64
1.0,1.0,0.54,1.0,0.898,67.9,-11.7
1.0,1.0,0.543,1.0,0.898,67.58,-11.46
1.0,1.0,0.543,1.0,0.898,70.04,-11.26
1.0,1.0,0.543,1.0,0.898,69.78,-9.79
1.0,1.0,0.543,1.0,0.898,69.79,-9.63
1.0,1.0,0.543,1.0,0.898,70.56,-10.13
1.0,1.0,0.54,1.0,0.898,70.93,-9.88
1.0,1.0,0.543,1.0,0.898,69.93,-9.56
1.0,1.0,0.546,1.0,0.898,69.4,-11.4
1.0,1.0,0.548,1.0,0.898,70.29,-10.24
1.0,1.0,0.548,1.0,0.898,67.97,-9.07
1.0,1.0,0.543,1.0,0.898,67.32,-10.93
1.0,1.0,0.543,1.0,0.898,68.62,-9.19
1.0,1.0,0.543,1.0,0.898,68.74,-11.53
1.0,1.0,0.546,1.0,0.893,68.46,-11.74
1.0,1.0,0.543,1.0,0.893,66.22,-9.56
1.0,1.0,0.538,1.0,0.888,67.97,-12.03
1.0,1.0,0.538,1.0,0.888,70.87,-12.35
1.0,1.0,0.538,1.0,0.888,73.44,-6.22
1.0,1.0,0.538,1.0,0.888,69.34,-5.97
1.0,1.0,0.54,1.0,0.888,75.72,-10.48
1.0,1.0,0.54,1.0,0.893,71.14,-9.32
1.0,1.0,0.54,1.0,0.893,69.06,-12.08
1.0,1.0,0.543,1.0,0.888,67.24,-10.18
1.0,1.0,0.543,1.0,0.888,69.94,-11.27
1.0,1.0,0.543,1.0,0.888,68.36,-6.88
1.0,1.0,0.546,1.0,0.888,68.5,-10.56
1.0,1.0,0.546,1.0,0.884,68.21,-11.3
1.0,1.0,0.548,1.0,0.888,69.85,-10.11
1.0,1.0,0.546,1.0,0.888,70.32,-9.66
