f1,f2,f3,f4,f5,pitch,roll
0.0,0.3,0.0,1.0,0.0,79.28,-7.77
0.0,0.3,0.0,1.0,0.0,79.83,-7.22
0.0,0.3,0.0,1.0,0.0,79.58,-7.16
0.0,0.3,0.0,1.0,0.0,79.67,-6.87
0.0,0.289,0.0,1.0,0.0,79.27,-8.21
0.0,0.289,0.0,0.0,0.0,78.75,-7.85
0.0,0.289,0.0,0.0,0.0,80.29,-6.82
0.0,0.278,0.0,0.802,0.0,80.86,-6.76
0.0,0.278,0.0,1.0,0.0,80.66,-7.29
0.0,0.278,0.0,1.0,0.0,80.61,-6.97
0.0,0.278,0.0,1.0,0.0,80.5,-7.12
0.0,0.278,0.0,1.0,0.0,81.16,-6.84
0.0,0.289,0.0,1.0,0.0,82.73,-5.57
0.0,0.289,0.0,1.0,0.0,83.81,-5.37
0.0,0.278,0.0,1.0,0.0,83.9,-5.13
0.0,0.278,0.0,1.0,0.0,82.45,-6.88
0.0,0.267,0.0,1.0,0.0,82.09,-6.58
0.0,0.278,0.0,1.0,0.0,83.77,-4.83
0.0,0.278,0.0,1.0,0.0,83.15,-6.03
0.0,0.278,0.0,1.0,0.0,83.52,-5.01
0.0,0.267,0.0,1.0,0.0,83.27,-5.09
0.0,0.267,0.0,1.0,0.0,83.65,-5.94
0.0,0.267,0.0,1.0,0.0,87.2,-2.48
0.0,0.278,0.0,1.0,0.0,84.43,-5.35
0.0,0.267,0.0,0.0,0.0,84.34,-4.57
0.0,0.289,0.0,0.0,0.0,85.82,2.6
0.0,0.267,0.0,0.0,0.0,85.84,-3.15
0.0,0.267,0.0,0.0,0.0,86.88,-2.22
0.0,0.267,0.0,0.0,0.0,86.61,-2.84
0.0,0.256,0.0,0.0,0.0,86.44,-3.05
0.0,0.256,0.0,0.0,0.0,86.34,-1.76
0.0,0.256,0.0,0.0,0.0,86.14,-1.96
0.0,0.256,0.0,0.0,0.0,85.99,-2.8
0.0,0.256,0.0,0.0,0.0,85.59,-2.1
0.0,0.256,0.0,0.0,0.0,85.91,-2.94
0.0,0.256,0.0,0.0,0.0,85.22,-3.49
0.0,0.256,0.0,0.0,0.0,85.24,-3.25
0.0,0.256,0.0,0.0,0.0,85.34,-3.51
0.0,0.256,0.0,0.0,0.0,86.03,-2.54
0.0,0.256,0.0,0.0,0.0,85.56,-2.64
0.0,0.256,0.0,0.0,0.0,86.09,-2.26
0.0,0.244,0.0,0.616,0.0,85.42,-3.15
0.0,0.244,0.0,0.895,0.0,85.54,-2.44
0.0,0.244,0.0,0.663,0.0,85.55,-3.05
0.0,0.244,0.0,0.36,0.0,85.47,-2.85
0.0,0.244,0.0,0.442,0.0,85.5,-2.33
0.0,0.244,0.0,0.488,0.0,85.62,-2.82
0.0,0.244,0.0,0.942,0.0,85.18,-3.86
0.0,0.244,0.0,1.0,0.0,85.51,-3.57
0.0,0.244,0.0,0.733,0.0,85.77,-2.26
0.0,0.244,0.0,0.779,0.0,85.07,-3.52
0.0,0.244,0.0,0.802,0.0,84.83,-4.61
0.0,0.244,0.0,0.814,0.0,84.61,-4.09
0.0,0.244,0.0,0.5,0.0,84.35,-4.05
0.0,0.233,0.0,0.0,0.0,85.22,-2.24
0.0,0.244,0.0,0.0,0.0,86.05,-3.03
0.0,0.244,0.0,0.0,0.0,83.98,-5.78
0.0,0.244,0.0,0.0,0.0,84.68,-4.77
0.0,0.244,0.0,0.0,0.0,84.92,-4.5
0.0,0.244,0.0,0.0,0.0,85.79,-3.5
0.0,0.244,0.0,0.0,0.0,84.27,-4.61
0.0,0.244,0.0,0.0,0.0,84.19,-4.95
0.0,0.244,0.0,0.0,0.0,84.4,-4.84
0.0,0.244,0.0,0.0,0.0,84.12,-4.78
0.0,0.244,0.0,0.0,0.0,84.54,-3.97
0.0,0.233,0.0,0.651,0.0,83.91,-5.2
0.0,0.244,0.0,0.0,0.0,85.2,-3.68
